,Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),Total time (s),RUL
112,112.0,2128.96,732.0,3.978,3.422,4789.119999999646,5732.32,9221.47,11365.089999999851,996
113,113.0,2126.78,732.0,3.978,3.423,4784.351000000257,5732.35,9207.84,11349.279999999795,995
114,114.0,2124.0,735.6000000000931,3.979,3.424,4778.319999999832,5732.32,9233.15,11373.220000000205,994
115,115.0,2112.0,735.6000000000931,3.979,3.424,4772.382999999914,5732.38,9228.67,11366.790000000037,993
116,116.0,2120.29,729.6000000000931,3.979,3.425,4766.352000000421,5696.35,9209.44,11344.410000000149,992
117,117.0,2118.11,729.6000000000931,3.98,3.425,4754.350999999791,5696.35,9222.98,11355.709999999963,991
118,118.0,2115.1,725.6000000000931,3.979,3.426,4745.858000000473,5696.26,9180.7,11310.459999999963,990
119,119.0,2112.74,723.6000000000931,3.98,3.427,4738.719999999739,5696.32,9175.33,11302.729999999981,989
120,120.0,2110.59,723.6000000000931,3.98,3.428,4731.552000000607,5696.35,9176.32,11301.529999999795,988
121,121.0,2107.97,717.6000000000931,3.98,3.428,4724.257000000216,5660.26,9143.68,11266.28000000026,987
122,122.0,2106.2,720.0,3.981,3.43,4717.158999999985,5660.36,9140.86,11261.779999999795,986
123,123.0,2104.25,720.0,3.981,3.43,4709.912000000011,5660.31,9152.28,11271.209999999963,985
124,124.0,2101.86,716.3999999999069,3.98,3.431,4702.743999999948,5660.34,9144.12,11260.729999999981,984
125,125.0,2099.36,710.3999999999069,3.98,3.432,4695.513000000268,5624.31,9138.72,11252.80000000028,983
126,126.0,2096.83,712.7999999998137,3.98,3.433,4688.344000000041,5624.34,9108.55,11220.029999999795,982
127,127.0,2095.03,708.7999999998137,3.98,3.433,4681.111999999732,5624.31,9136.16,11245.85999999987,981
128,128.0,2093.44,708.0,3.98,3.434,4673.944000000134,5624.34,9109.95,11218.080000000075,980
129,129.0,2091.72,709.2000000001863,3.979,3.435,4666.743999999948,5624.34,9099.3,11205.760000000242,979
130,130.0,2090.05,707.2000000001863,3.979,3.434,4664.359000000171,5624.36,9120.52,11225.159999999683,978
131,131.0,2087.88,705.6000000000931,3.979,3.435,4659.465000000317,5624.27,9075.81,11178.39000000013,977
132,132.0,2085.61,701.6000000000931,3.979,3.436,4652.344000000041,5588.34,9085.95,11186.339999999851,976
133,133.0,2095.22,703.2189999995753,3.994,3.767,4627.375,5600.38,9112.78,54412.060000000056,975
134,134.0,2093.47,705.6000000000931,3.978,3.757,4630.7440000004135,5588.34,9112.81,11231.600000000093,974
135,135.0,2089.97,704.0,3.978,3.436,4670.359499999788,5624.34,9098.34,11202.970000000205,973
136,136.0,2086.75,704.3999999999069,3.978,3.437,4659.543000000529,5624.34,9080.34,11197.869999999646,972
137,137.0,2084.06,702.3999999999069,3.978,3.438,4652.343999999575,5588.34,9074.25,11172.94000000041,971
138,138.0,2081.19,700.7999999998137,3.977,3.438,4645.112999999896,5588.31,9065.0,11160.909999999683,970
139,139.0,2078.75,696.7999999998137,3.977,3.439,4634.344000000507,5588.34,9047.0,11140.370000000112,969
140,140.0,2076.41,696.7999999998137,3.976,3.439,4628.343999999575,5588.34,9003.78,11094.870000000112,968
141,141.0,8.69,39.48636363586411,3.043,3.44,127.82899997010827,8.0,8.0,31.68999999994412,967
142,142.0,2075.22,697.2000000001863,3.977,3.434,4676.311999999918,5624.31,9065.47,11155.410000000149,966
143,143.0,2074.12,697.2000000001863,3.977,3.44,4616.344000000507,5552.34,9047.72,11136.5,965
144,144.0,2071.41,693.6000000000931,3.976,3.44,4610.313000000082,5552.31,9021.38,11107.5,964
145,145.0,2069.31,696.0,3.976,3.442,4601.913000000175,5552.31,9020.34,11104.30999999959,963
146,146.0,2067.16,692.0,3.976,3.443,4598.405999999493,5552.41,9013.88,11095.630000000354,962
147,147.0,2065.81,690.0,3.976,3.442,4592.343999999575,5552.34,9000.78,11081.279999999795,961
148,148.0,2064.47,690.0,3.976,3.443,4586.343000000343,5516.34,9015.62,11094.75,960
149,149.0,2063.19,690.3999999999069,3.976,3.443,4580.343000000343,5516.34,9018.41,11096.220000000205,959
150,150.0,2061.94,690.3999999999069,3.975,3.444,4580.375,5516.38,8999.78,11076.339999999851,958
151,151.0,2059.88,687.0,3.975,3.444,4573.112999999896,5516.31,8998.41,11073.0,957
152,152.0,2059.0,688.7999999998137,3.975,3.444,4565.943000000436,5516.34,9012.22,11085.779999999795,956
153,153.0,2057.88,684.7999999998137,3.974,3.445,4562.343999999575,5516.34,9021.59,11094.19000000041,955
154,154.0,2056.31,685.2000000001863,3.975,3.445,4556.311999999918,5516.31,8999.62,11070.619999999646,954
155,155.0,2054.56,685.2000000001863,3.974,3.445,4551.512000000104,5516.31,8988.81,11058.070000000298,953
156,156.0,2053.25,685.6000000000931,3.974,3.446,4544.375,5480.38,9001.19,11069.119999999646,952
157,157.0,2063.31,684.0,3.989,3.776,4515.186999999918,5488.19,9074.56,54341.94000000041,951
158,158.0,2077.54,689.6000000000931,3.972,3.779,4479.520000000019,5444.32,9091.3,11193.5,950
159,159.0,2074.43,693.6000000000931,3.972,3.441,4616.384000000078,5552.38,9106.27,11195.389999999665,949
160,160.0,2071.29,693.598000000231,3.971,3.441,4601.951999999583,5552.35,9081.63,11167.520000000019,948
161,161.0,2069.18,693.6000000000931,3.972,3.442,4594.751999999862,5552.35,9111.97,11195.810000000056,947
162,162.0,2065.76,689.6000000000931,3.972,3.442,4586.350999999791,5516.38,9048.77,11129.189999999944,946
163,163.0,2063.04,689.6000000000931,3.972,3.444,4574.351999999955,5516.35,9062.24,11139.930000000168,945
164,164.0,2060.41,689.6000000000931,3.972,3.443,4565.95100000035,5516.35,9090.91,11165.989999999758,944
165,165.0,2057.79,687.6000000000931,3.973,3.444,4558.6579999993555,5480.26,9096.32,11168.760000000242,943
166,166.0,2055.33,685.6000000000931,3.973,3.445,4550.351999999955,5480.35,9079.77,11149.799999999814,942
167,167.0,2051.59,681.6000000000931,3.973,3.445,4537.151000000071,5480.35,9064.45,11130.660000000149,941
168,168.0,2049.09,680.0,3.973,3.448,4529.95100000035,5480.35,9036.86,11100.700000000186,940
169,169.0,2047.3,678.0,3.973,3.448,4522.6190000004135,5480.22,9032.41,11094.35999999987,939
170,170.0,2045.34,678.0,3.973,3.448,4515.513000000268,5444.31,9019.77,11079.689999999944,938
171,171.0,2043.42,678.3999999999069,3.973,3.448,4508.359000000171,5444.36,9008.81,11066.839999999851,937
172,172.0,2042.25,674.3937999997288,3.973,3.449,4502.342999999877,5444.34,9034.11,11091.010000000242,936
173,173.0,2039.58,672.7999999998137,3.973,3.449,4496.360000000335,5444.36,9044.27,11098.489999999758,935
174,174.0,2036.38,666.3999999999069,3.969,3.45,4486.712999999523,5444.31,9016.83,11067.840000000317,934
175,175.0,2035.91,666.0,3.97,3.453,4472.282000000123,5408.28,9030.39,11081.0,933
176,176.0,2033.92,666.3999999999069,3.97,3.454,4472.358999999706,5408.36,8987.84,11036.409999999683,932
177,177.0,2032.72,662.3999999999069,3.97,3.454,4465.112999999896,5408.31,9016.7,11064.169999999925,931
178,178.0,2030.39,664.7999999998137,3.969,3.455,4460.328999999911,5408.33,8955.42,11000.53000000026,930
179,179.0,2029.08,664.7999999998137,3.969,3.454,4457.912000000011,5408.31,8956.98,11000.739999999758,929
180,180.0,2026.66,661.2000000001863,3.969,3.454,4454.25,5408.25,8946.56,10987.840000000317,928
181,181.0,2035.69,660.0,3.983,3.783,4417.375,5390.38,9011.53,53951.299999999814,927
182,182.0,2033.78,661.2000000001863,3.968,3.775,4421.943999999668,5372.34,8993.34,11352.439999999944,926
183,183.0,2031.5,661.2000000001863,3.968,3.457,4466.218999999575,5408.22,9008.22,11056.5,925
184,184.0,2027.88,661.6000000000931,3.967,3.456,4457.975000000093,5408.38,8962.78,11005.28000000026,924
185,185.0,2026.0,657.6000000000931,3.967,3.457,4450.774999999907,5408.38,8993.16,11033.810000000056,923
186,186.0,2022.16,654.0,3.966,3.458,4442.343000000343,5372.34,8969.12,11006.0,922
187,187.0,2020.66,653.9689999995753,3.967,3.459,4430.343999999575,5372.34,8933.91,10969.189999999944,921
188,188.0,2018.81,654.3999999999069,3.967,3.46,4429.174999999814,5372.38,8945.19,10978.779999999795,920
189,189.0,2017.25,650.3999999999069,3.966,3.459,4421.943000000436,5372.34,8951.28,10983.180000000168,919
190,190.0,2015.34,652.7999999998137,3.966,3.46,4418.344000000507,5372.34,8913.84,10943.879999999888,918
191,191.0,2013.66,652.7999999998137,3.966,3.46,4412.343999999575,5336.34,8938.59,10966.910000000149,917
192,192.0,2011.91,650.0,3.966,3.46,4407.513000000268,5336.31,8931.97,10958.5,916
193,193.0,2010.44,649.2000000001863,3.966,3.461,4400.344000000507,5336.34,8953.06,10978.119999999646,915
194,194.0,2007.84,649.6000000000931,3.965,3.462,4393.299999999814,5336.5,8901.75,10924.220000000205,914
195,195.0,2006.97,645.6000000000931,3.965,3.462,4385.818999999668,5336.22,8935.78,10957.339999999851,913
196,196.0,2005.0,648.0,3.965,3.462,4382.375,5336.38,8908.25,10927.880000000354,912
197,197.0,2004.0,644.0,3.965,3.462,4378.74300000025,5300.34,8907.34,10926.029999999795,911
198,198.0,2003.44,644.0,3.965,3.463,4371.512000000104,5300.31,8912.56,10930.689999999944,910
