,Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),Total time (s),RUL
797,797.0,1176.77,316.0,3.867,3.647,1911.1781428549439,2636.32,7735.27,8926.759999999776,311
798,798.0,1174.66,314.8571428563446,3.867,3.647,1900.8914285711944,2600.32,7723.8,8913.120000001043,310
799,799.0,1172.89,315.3333333339542,3.866,3.647,1892.3519999999553,2600.35,7755.3,8942.719999998808,309
800,800.0,1171.9,314.40000000037253,3.866,3.647,1885.4628571439534,2600.32,7770.4,8957.020000001416,308
801,801.0,1164.99,313.19999999925494,3.864,3.647,1884.727000001818,2600.23,7692.81,8872.349999999627,307
802,802.0,1161.53,312.17142857052386,3.862,3.647,1864.8914285711944,2564.32,7720.13,8896.289999999106,306
803,803.0,1165.89,312.0,3.864,3.648,1853.351000001654,2564.35,7732.76,8913.25,305
804,804.0,1160.5,311.3333333339542,3.864,3.647,1864.7894285712391,2564.22,7672.7,8847.960000000894,304
805,805.0,1160.77,310.2857142854482,3.864,3.647,1849.4548571445048,2564.31,7640.31,8840.939999999478,303
806,806.0,1163.11,312.3809523805976,3.866,3.648,1849.4718571454287,2564.33,7676.08,8853.919999999925,302
807,807.0,1162.56,311.3142857141793,3.866,3.647,1859.787571426481,2564.36,7699.78,8877.050000000745,301
808,808.0,1156.91,311.19999999925494,3.864,3.646,1854.6297142859548,2564.34,7676.0,8847.559999998659,300
809,809.0,1157.23,309.77142857015133,3.864,3.647,1839.123142855242,2528.27,7659.27,8831.160000000149,299
810,810.0,1153.8,309.52380952239037,3.863,3.647,1834.0582857150584,2564.34,7676.34,8861.610000001267,298
811,811.0,1155.23,310.45714285597205,3.863,3.647,1823.787571426481,2528.36,7675.17,8844.919999999925,297
812,812.0,1150.05,309.1428571436554,3.863,3.647,1828.9464285708964,2528.38,7666.53,8831.359999999404,296
813,813.0,1130.59,315.593999998644,3.85,3.799,1540.2959999982268,2352.0,8336.09,52670.800000000745,295
814,814.0,1145.53,308.952380951494,3.856,3.92,1514.375,2312.38,8122.25,9292.89999999851,294
815,815.0,1154.97,311.3333333339542,3.86,3.65,1808.375,2528.38,7742.72,8912.38000000082,293
816,816.0,1154.62,309.9428571444005,3.861,3.648,1834.0582857150584,2528.34,7687.88,8857.150000000373,292
817,817.0,1151.84,309.4285714291036,3.86,3.646,1834.0272857137024,2528.31,7696.78,8863.129999998957,291
818,818.0,1148.44,308.91428571380675,3.859,3.647,1823.740571429953,2528.31,7631.03,8794.120000001043,290
819,819.0,1145.69,308.0,3.86,3.647,1818.5977142862976,2528.31,7611.34,8771.660000000149,289
820,820.0,1142.44,307.3333333339542,3.859,3.648,1808.2190000005066,2528.22,7611.69,8768.77999999933,288
821,821.0,1138.66,305.52380952239037,3.859,3.648,1803.2011428568512,2492.34,7610.28,8763.61999999918,287
822,822.0,1136.88,304.80000000074506,3.859,3.648,1792.8834285717458,2492.31,7565.69,8717.160000000149,286
823,823.0,7473.47,3468.1720000002533,3.858,3.649,6826.609250001609,9087.38,13889.34,15053.160000000149,285
824,824.0,1139.41,306.0,3.858,3.647,1813.455857142806,2528.31,7647.69,8801.810000000522,284
825,825.0,1139.09,306.0,3.857,3.648,1787.7725714296103,2492.34,7724.0,8877.77999999933,283
826,826.0,1133.81,304.62857142835855,3.857,3.648,1787.6465714294463,2492.22,7685.66,8834.22000000067,282
827,827.0,1132.31,304.18181818164885,3.857,3.65,1772.3120000008494,2456.31,7693.88,8840.97000000067,281
828,828.0,1135.31,303.9428571444005,3.859,3.649,1772.3120000008494,2456.31,7665.97,8815.939999999478,280
829,829.0,1130.44,302.91428571380675,3.857,3.648,1777.4858571439981,2492.34,7677.16,8822.339999999851,279
830,830.0,1136.53,305.52380952239037,3.859,3.649,1767.2321428563446,2456.38,7650.75,8801.97000000067,278
831,831.0,1135.16,304.0,3.858,3.648,1787.6785714291036,2492.25,7718.31,8868.189999999478,277
832,832.0,1133.06,304.0,3.858,3.648,1782.628714285791,2492.34,7667.0,8814.72000000067,276
833,833.0,1129.16,302.91428571380675,3.857,3.648,1777.3618571422994,2456.22,7649.0,8792.809999998659,275
834,834.0,1132.56,304.0,3.858,3.649,1767.2011428568512,2456.34,7694.81,8842.030000001192,274
835,835.0,1126.34,301.88571428507566,3.855,3.649,1772.3430000003427,2456.34,7600.56,8741.660000000149,273
836,836.0,1122.03,300.6666666660458,3.854,3.65,1756.9464285708964,2456.38,7601.56,8738.339999999851,272
837,837.0,1111.34,309.625,3.845,3.799,1456.3430000003427,2261.0,8279.62,52594.83999999985,271
838,838.0,1123.06,302.0571428555995,3.852,3.921,1454.3129999991506,2240.31,8147.0,9295.379999998957,270
839,839.0,1125.19,302.80000000074506,3.854,3.652,1746.7227142862976,2456.44,7790.12,8930.0,269
840,840.0,1128.12,302.40000000037253,3.856,3.651,1756.8834285717458,2456.31,7635.69,8778.5,268
841,841.0,1126.94,303.59999999962747,3.856,3.65,1767.1701428554952,2456.31,7656.19,8797.810000000522,267
842,842.0,1126.25,302.0,3.855,3.651,1762.0262857154012,2456.31,7627.0,8768.0,266
843,843.0,1124.5,300.80000000074506,3.856,3.65,1762.0272857137024,2456.31,7561.19,8700.36999999918,265
844,844.0,1124.06,300.5714285708964,3.856,3.652,1756.9464285708964,2456.38,7640.38,8787.0,264
845,845.0,1121.06,300.80000000074506,3.856,3.652,1756.884428570047,2456.31,7588.25,8724.0,263
846,846.0,1120.0,298.8158095218241,3.856,3.652,1749.875,2456.38,7571.81,8706.38000000082,262
847,847.0,1118.5,298.80000000074506,3.855,3.651,1746.5357142854482,2456.25,7594.19,8727.25,261
848,848.0,1110.88,298.11428571492434,3.854,3.651,1745.25,2420.25,7527.94,8653.36999999918,260
849,849.0,1105.56,296.5714285708964,3.851,3.653,1720.8834285717458,2420.31,7544.31,8664.63000000082,259
850,850.0,1102.94,296.0571428555995,3.85,3.655,1705.5178571436554,2384.38,7531.81,8649.25,258
851,851.0,1100.62,295.0285714287311,3.849,3.655,1700.3120000008494,2384.31,7555.5,8670.810000000522,257
852,852.0,1101.75,294.40000000037253,3.85,3.655,1700.3129999991506,2384.31,7482.75,8599.129999998957,256
853,853.0,1102.75,295.54285714402795,3.85,3.655,1704.875,2384.38,7516.38,8633.75,255
854,854.0,1105.56,296.0,3.851,3.655,1704.875,2384.38,7611.94,8732.060000000522,254
855,855.0,1109.44,297.08571428619325,3.852,3.655,1705.5178571436554,2384.38,7615.75,8739.75,253
856,856.0,1109.19,297.08571428619325,3.852,3.652,1720.9464285708964,2420.38,7620.06,8743.939999999478,252
857,857.0,1107.5,295.37142857164145,3.852,3.653,1715.8035714291036,2420.38,7616.75,8738.940000001341,251
858,858.0,1109.12,295.88571428507566,3.853,3.653,1713.8129999991506,2384.31,7606.56,8730.309999998659,250
859,859.0,1101.62,294.8571428563446,3.852,3.654,1715.6785714291036,2384.25,7630.88,8747.25,249
860,860.0,1099.38,294.34285714291036,3.851,3.655,1695.1701428554952,2384.31,7588.69,8702.75,248
861,861.0,1089.5,302.8023333325982,3.841,3.805,1382.875,2191.0,8286.12,52579.56000000052,247
862,862.0,1103.75,297.28414285741746,3.847,3.925,1382.3129999991506,2168.31,8156.75,9285.810000000522,246
863,863.0,1096.5,295.7142857145518,3.846,3.657,1695.875,2384.38,7738.56,8849.820000000298,245
864,864.0,1102.94,295.59999999962747,3.849,3.657,1679.6165714282542,2348.19,7694.81,8812.23999999836,244
865,865.0,1103.25,295.32467532530427,3.85,3.655,1700.375,2384.38,7626.62,8744.570000000298,243
866,866.0,1100.88,293.82857142947614,3.849,3.655,1700.25,2384.25,7613.31,8728.870000001043,242
867,867.0,1098.75,293.19999999925494,3.851,3.656,1695.1701428554952,2384.31,7619.75,8733.189999999478,241
868,868.0,1098.25,293.19999999925494,3.851,3.656,1690.0272857137024,2384.31,7619.94,8732.86999999918,240
869,869.0,1098.38,294.23376623541117,3.851,3.656,1690.0892857145518,2348.38,7605.81,8718.820000000298,239
870,870.0,1098.81,293.1428571436554,3.851,3.656,1684.9464285708964,2348.38,7619.81,8733.179999999702,238
871,871.0,1096.94,293.09090909175575,3.851,3.656,1684.9464285708964,2348.38,7611.75,8723.38000000082,237
872,872.0,1091.81,291.59999999962747,3.85,3.656,1679.7415714282542,2348.31,7613.25,8719.689999999478,236
873,873.0,1089.88,291.08571428619325,3.849,3.657,1664.3129999991506,2348.31,7586.5,8691.120000001043,235
874,874.0,1084.12,290.4935064930469,3.847,3.658,1659.8120000008494,2348.31,7585.44,8684.379999998957,234
875,875.0,1085.69,291.2571428567171,3.847,3.658,1643.8035714291036,2312.38,7569.62,8669.929999999702,233
876,876.0,1082.88,289.8701298702508,3.847,3.658,1650.6879999991506,2312.19,7604.0,8701.5,232
877,877.0,1084.81,290.7428571432829,3.846,3.659,1638.5987142845988,2312.31,7566.19,8665.690000001341,231
878,878.0,1082.94,289.8701298702508,3.847,3.676,1648.8214285708964,2312.25,7613.62,8713.629999998957,230
879,879.0,1084.12,289.54285714402795,3.847,3.659,1638.6607142854482,2312.38,7589.75,8688.560000000522,229
880,880.0,1080.0,290.0571428555995,3.847,3.659,1646.375,2312.38,7611.62,8713.25,228
881,881.0,1091.0,292.2857142854482,3.849,3.659,1655.25,2312.25,7660.75,8766.36999999918,227
882,882.0,1084.94,290.0571428555995,3.848,3.658,1669.455857142806,2348.31,7632.19,8731.940000001341,226
883,883.0,1081.06,289.0285714287311,3.846,3.658,1649.009428570047,2312.44,7679.81,8775.320000000298,225
884,884.0,1078.0,288.51428571529686,3.846,3.659,1638.5987142845988,2312.31,7622.44,8715.11999999918,224
885,885.0,1058.5,292.81299999915063,3.833,3.801,1323.375,2114.0,8341.12,52603.75,223
892,892.0,1087.36,290.40000000037253,3.841,3.661,1664.3530000001192,2348.35,7912.38,9014.299999998882,216
893,893.0,1085.34,290.91287142783403,3.843,3.663,1669.4938571453094,2348.35,7739.04,8839.140000000596,215
894,894.0,1079.71,290.18181818164885,3.843,3.662,1664.320000000298,2348.32,7674.79,8769.179999999702,214
895,895.0,1075.17,288.9350649341941,3.842,3.664,1643.749571427703,2312.32,7646.43,8736.320000000298,213
896,896.0,1072.35,287.2207792196423,3.842,3.663,1632.7579999994487,2312.26,7583.11,8670.080000000075,212
897,897.0,1071.04,287.2207792196423,3.842,3.665,1623.2121428567916,2276.36,7627.36,8713.219999998808,211
898,898.0,1077.38,289.09090909175575,3.845,3.664,1617.9682857152075,2276.25,7644.13,8736.290000000969,210
899,899.0,1068.32,287.2207792196423,3.842,3.663,1633.400857143104,2312.26,7631.36,8714.330000000075,209
900,900.0,1069.6,286.1298701297492,3.843,3.664,1610.383000003174,2276.38,7604.38,8695.650000000373,208
901,901.0,1073.12,287.37662337720394,3.845,3.665,1618.0652857124805,2276.35,7612.99,8700.830000000075,207
902,902.0,1072.67,286.2857142854482,3.845,3.662,1628.3829999994487,2276.38,7608.35,8695.709999999031,206
903,903.0,1070.88,286.09090909175575,3.845,3.663,1623.8509999997914,2276.35,7623.01,8708.710000000894,205
904,904.0,1070.09,285.66233766265213,3.845,3.663,1619.2190000005066,2276.22,7600.99,8685.699999999255,204
905,905.0,1070.17,287.37662337720394,3.845,3.663,1618.0342857148498,2276.32,7583.11,8667.890000000596,203
906,906.0,1069.09,285.68448052182794,3.844,3.662,1619.34299999848,2276.34,7623.86,8707.689999999478,202
907,907.0,1065.08,285.5064935069531,3.842,3.664,1618.1052857153118,2276.39,7567.14,8647.0,201
908,908.0,1063.88,284.88311688415706,3.842,3.664,1605.8120000008494,2276.31,7532.52,8611.140000000596,200
909,909.0,1043.91,288.0,3.83,3.807,1267.3279999997467,2051.0,8287.23,52535.0,199
910,910.0,189502.14,6120.0,4.221,3.356,54000.0,65428.13,65428.13,204053.0700000003,198
911,911.0,1055.71,286.59740259870887,3.827,3.637,2492.41599999927,3644.42,12762.72,13843.229999998584,197
912,912.0,1063.07,285.97402597405016,3.835,3.678,1592.351000001654,2240.35,8108.99,9186.810000000522,196
913,913.0,1065.31,285.03896103799343,3.838,3.675,1617.9702857136726,2276.26,7854.53,8934.52999999933,195
914,914.0,1066.43,286.2857142854482,3.839,3.673,1623.8509999997914,2276.35,7728.77,8809.76000000164,194
915,915.0,1066.27,284.10389610379934,3.841,3.672,1628.383000003174,2276.38,7689.44,8770.39999999851,193
916,916.0,1066.37,285.59999999962747,3.841,3.672,1623.8509999979287,2276.35,7636.1,8717.050000000745,192
917,917.0,1064.93,285.59999999962747,3.841,3.672,1623.921875,2276.42,7617.76,8697.449999999255,191
918,918.0,1062.43,283.88571428507566,3.84,3.671,1619.2809999994934,2276.28,7622.4,8699.509999999776,190
919,919.0,1061.47,283.0129870120436,3.841,3.671,1612.829428570345,2276.26,7617.51,8693.640000000596,189
920,920.0,1060.23,284.10389610379934,3.841,3.672,1607.780571429059,2276.35,7632.93,8707.939999999478,188
921,921.0,1056.9,283.48051947914064,3.839,3.67,1602.5427142865956,2240.26,7626.2,8697.63000000082,187
922,922.0,1055.3,282.8571428563446,3.839,3.671,1592.381999997422,2240.38,7622.49,8692.47000000067,186
923,923.0,1053.05,281.1428571436554,3.839,3.671,1587.3421428557485,2240.48,7621.05,8688.769999999553,185
924,924.0,1052.58,281.1428571436554,3.839,3.673,1581.9722857140005,2240.26,7591.77,8659.140000000596,184
925,925.0,1053.19,280.90909090824425,3.839,3.672,1578.883000003174,2240.38,7603.72,8671.519999999553,183
926,926.0,1052.12,280.05194805189967,3.839,3.67,1578.7970000002533,2240.3,7547.66,8614.459999999031,182
927,927.0,1049.98,280.51948052085936,3.838,3.671,1578.75,2240.25,7523.94,8588.75,181
928,928.0,1047.97,279.89610389620066,3.838,3.671,1574.3590000011027,2240.36,7563.36,8626.040000000969,180
929,929.0,1042.2,277.7727272734046,3.837,3.671,1566.5517142862082,2204.27,7510.84,8567.769999999553,179
930,930.0,1036.39,277.40259740129113,3.834,3.673,1556.2809999994934,2204.28,7569.98,8621.13000000082,178
931,931.0,1030.5,276.155844155699,3.833,3.673,1538.265000000596,2168.27,7518.34,8563.509999999776,177
932,932.0,1025.98,274.90909090824425,3.832,3.674,1524.811999997124,2168.31,7521.95,8562.559999998659,176
933,933.0,1023.88,274.2857142854482,3.831,3.675,1511.3440000023693,2168.34,7486.14,8524.610000001267,175
934,934.0,1005.03,274.406000001356,3.818,3.806,1158.7734999991953,1918.02,8303.88,52512.99000000022,174
935,935.0,1021.41,274.0,3.826,3.937,1160.3440000005066,1916.34,8178.36,9224.979999998584,173
936,936.0,1027.88,274.90909090824425,3.831,3.677,1502.3129999991506,2132.31,7690.0,8732.530000001192,172
937,937.0,1028.84,274.0,3.832,3.677,1520.3430000003427,2168.34,7572.75,8616.349999999627,171
938,938.0,1024.78,274.0,3.83,3.674,1520.3440000005066,2168.34,7533.44,8572.86999999918,170
939,939.0,1026.22,275.2857142854482,3.83,3.675,1510.1522857137024,2132.44,7508.81,8549.660000000149,169
940,940.0,1026.0,274.2857142854482,3.831,3.674,1515.2321428563446,2168.38,7514.56,8555.25,168
941,941.0,1025.0,273.5714285708964,3.83,3.674,1511.3440000005066,2168.34,7455.12,8494.839999999851,167
942,942.0,1026.97,274.90909090824425,3.831,3.674,1511.4069999996573,2168.41,7529.97,8571.560000000522,166
943,943.0,1022.06,272.5714285708964,3.83,3.674,1511.3129999991506,2168.31,7532.12,8568.790000000969,165
944,944.0,1023.91,273.0,3.831,3.675,1502.343999998644,2132.34,7564.44,8603.089999999851,164
945,945.0,1022.25,273.5714285708964,3.831,3.674,1506.8440000005066,2132.34,7501.31,8538.219999998808,163
946,946.0,1020.22,271.94805194810033,3.83,3.674,1502.3440000005066,2132.34,7496.09,8531.0,162
947,947.0,1018.75,271.1428571436554,3.83,3.675,1497.8430000003427,2132.34,7507.75,8541.120000001043,161
948,948.0,1016.38,270.4285714291036,3.829,3.676,1493.3120000008494,2132.31,7476.62,8507.660000000149,160
949,949.0,1014.12,268.9870129879564,3.829,3.675,1488.875,2132.38,7466.16,8494.910000000149,159
950,950.0,1011.84,268.7142857145518,3.829,3.677,1484.375,2132.38,7450.88,8477.36999999918,158
951,951.0,1008.72,268.7142857145518,3.829,3.677,1475.3440000005066,2096.34,7393.47,8416.939999999478,157
952,952.0,1010.44,268.7142857145518,3.83,3.677,1470.875,2096.38,7428.62,8453.72000000067,156
953,953.0,1009.66,268.71760714426637,3.83,3.676,1470.8430000003427,2096.34,7449.56,8473.86999999918,155
954,954.0,1007.44,267.0,3.829,3.678,1466.4059999994934,2096.41,7415.41,8437.60000000149,154
955,955.0,1004.53,266.5,3.828,3.676,1461.8120000008494,2096.31,7406.06,8425.23999999836,153
956,956.0,1003.28,266.5,3.829,3.677,1452.843999998644,2096.34,7426.56,8444.540000000969,152
957,957.0,999.53,264.87542857043445,3.828,3.678,1448.3129999991506,2060.31,7438.66,8452.839999999851,151
958,958.0,976.88,262.19549999944866,3.811,3.812,1099.3440000005066,1848.0,8321.59,52502.88000000082,150
959,959.0,991.97,264.9230769239366,3.821,3.941,1072.915428571403,1808.34,8121.25,9138.36999999918,149
960,960.0,990.09,263.2087912093848,3.821,3.683,1421.375,2060.38,7566.59,8571.439999999478,148
961,961.0,995.06,264.0,3.825,3.682,1416.75,2024.25,7490.12,8499.929999999702,147
962,962.0,994.62,264.4285714291036,3.826,3.681,1430.375,2060.38,7491.0,8500.320000000298,146
963,963.0,991.56,264.5,3.823,3.681,1430.375,2060.38,7483.0,8489.25,145
964,964.0,991.31,264.5,3.823,3.681,1422.6607142854482,2060.38,7418.25,8424.25,144
965,965.0,991.69,264.5,3.824,3.681,1425.8120000008494,2060.31,7405.5,8411.810000000522,143
966,966.0,994.75,264.5,3.824,3.681,1425.8129999991506,2060.31,7420.62,8430.0,142
967,967.0,990.94,263.0769230760634,3.823,3.679,1438.0892857145518,2060.38,7413.12,8418.63000000082,141
968,968.0,987.12,261.9230769239366,3.823,3.681,1425.8120000008494,2060.31,7351.25,8353.11999999918,140
969,969.0,987.56,262.5,3.824,3.683,1417.455857142806,2060.31,7369.81,8372.189999999478,139
970,970.0,985.75,262.2857142854482,3.823,3.681,1421.3120000008494,2060.31,7382.06,8382.429999999702,138
971,971.0,985.31,261.9230769239366,3.823,3.681,1416.8129999991506,2024.31,7357.56,8357.440000001341,137
972,972.0,984.44,261.494505494833,3.823,3.682,1412.3120000008494,2024.31,7372.94,8372.059999998659,136
973,973.0,983.0,260.70329670235515,3.822,3.682,1407.875,2024.38,7341.0,8338.76000000164,135
974,974.0,982.81,260.70329670235515,3.822,3.682,1403.375,2024.38,7352.69,8350.179999999702,134
975,975.0,981.69,259.84615384601057,3.822,3.682,1407.875,2024.38,7313.06,8309.379999998957,133
976,976.0,981.81,259.7802197802812,3.823,3.683,1403.375,2024.38,7333.25,8329.810000000522,132
977,977.0,983.31,260.4230769239366,3.823,3.682,1407.875,2024.38,7345.0,8343.189999999478,131
978,978.0,983.56,260.4230769239366,3.823,3.682,1407.875,2024.38,7374.44,8372.810000000522,130
979,979.0,982.94,259.5,3.824,3.681,1407.8129999991506,2024.31,7420.56,8418.189999999478,129
980,980.0,976.19,258.34615384601057,3.823,3.682,1403.375,2024.38,7375.19,8365.940000001341,128
981,981.0,972.88,257.76923076994717,3.822,3.683,1385.25,1988.25,7404.44,8392.0,127
982,982.0,956.06,255.62450000084937,3.808,3.81,1015.3120000008494,1757.0,8296.06,52456.23999999836,126
983,983.0,965.31,257.010989010334,3.815,3.945,1010.3120000008494,1736.31,8098.88,9089.570000000298,125
984,984.0,961.12,255.29670329764485,3.816,3.687,1358.5,1952.5,7516.88,8492.620000001043,124
985,985.0,960.88,255.42857142724097,3.817,3.688,1344.875,1952.38,7387.31,8362.809999998659,123
986,986.0,965.19,256.38461538404226,3.818,3.688,1349.375,1952.38,7406.81,8386.690000001341,122
987,987.0,962.69,254.88461538404226,3.818,3.687,1358.1879999991506,1952.19,7414.44,8391.809999998659,121
988,988.0,961.88,255.80769230797887,3.818,3.687,1349.375,1952.38,7352.38,8338.63000000082,120
989,989.0,961.38,255.16483516432345,3.817,3.687,1344.8120000008494,1952.31,7383.56,8359.63000000082,119
990,990.0,963.19,255.2142857145518,3.818,3.688,1344.875,1952.38,7356.56,8334.429999999702,118
991,991.0,962.5,254.5714285708964,3.818,3.687,1349.4370000008494,1952.44,7358.06,8335.25,117
992,992.0,962.62,254.88461538404226,3.819,3.687,1349.375,1952.38,7372.44,8349.689999999478,116
993,993.0,961.31,253.71428571268916,3.819,3.686,1349.375,1952.38,7386.19,8362.13000000082,115
994,994.0,960.69,253.96699038520455,3.819,3.687,1349.3129999991506,1952.31,7381.0,8356.36999999918,114
995,995.0,961.19,253.5,3.82,3.687,1349.3129999991506,1952.31,7388.31,8375.810000000522,113
996,996.0,961.38,254.5384615380317,3.82,3.687,1349.3120000008494,1952.31,7414.06,8390.189999999478,112
997,997.0,959.94,253.9615384619683,3.819,3.686,1352.25,1952.25,7362.69,8337.310000000522,111
998,998.0,948.0,253.73076923005283,3.817,3.687,1349.3120000008494,1952.31,7367.69,8335.379999998957,110
999,999.0,951.12,250.5,3.815,3.689,1340.3129999991506,1952.31,7341.19,8310.810000000522,109
1000,1000.0,950.81,250.5,3.815,3.689,1326.8129999991506,1916.31,7328.25,8293.75,108
1001,1001.0,948.38,251.30000000074506,3.815,3.689,1326.875,1916.38,7338.69,8301.75,107
1002,1002.0,949.31,251.35714285634458,3.815,3.689,1322.375,1916.38,7325.44,8289.36999999918,106
1003,1003.0,949.38,250.5,3.815,3.69,1326.8120000008494,1916.31,7308.56,8272.820000000298,105
1004,1004.0,944.75,249.90000000037253,3.813,3.689,1322.3120000008494,1916.31,7321.81,8281.25,104
1005,1005.0,948.25,250.7142857145518,3.813,3.69,1313.375,1916.38,7348.0,8310.870000001043,103
1006,1006.0,925.75,242.40650000050664,3.8,3.812,959.375,1680.0,8218.44,52348.18999999948,102
1007,1007.0,189635.37,164378.49000000022,4.212,3.368,52530.01899999939,63877.67,63877.67,204186.16999999993,101
1008,1008.0,932.42,247.30000000074506,3.799,3.657,2249.3519999999553,3392.35,13399.36,14356.609999999404,100
1009,1009.0,928.1,242.25,3.803,3.705,1272.8840000014752,1880.38,7914.56,8857.339999999851,99
1010,1010.0,928.16,242.02941176481545,3.805,3.704,1277.3189999982715,1880.32,7610.69,8553.51000000164,98
1011,1011.0,928.29,243.75,3.806,3.704,1277.3499999996275,1880.35,7526.17,8469.11999999918,97
1012,1012.0,930.11,243.75,3.807,3.703,1280.3829999994487,1880.38,7455.27,8400.060000000522,96
1013,1013.0,931.91,243.4285714291036,3.806,3.704,1284.320000000298,1880.32,7446.69,8393.349999999627,95
1014,1014.0,931.55,244.5,3.807,3.701,1286.355000000447,1880.36,7426.88,8373.050000000745,94
1015,1015.0,930.24,243.4285714291036,3.807,3.701,1286.3519999999553,1880.35,7397.54,8342.39999999851,93
1016,1016.0,928.99,243.0,3.806,3.701,1281.8509999997914,1880.35,7351.81,8295.460000000894,92
1017,1017.0,926.69,242.25,3.806,3.701,1280.351000001654,1880.35,7421.47,8362.839999999851,91
1018,1018.0,924.1,240.75,3.806,3.701,1272.7570000011474,1844.26,7357.44,8296.230000000447,90
1019,1019.0,921.22,240.0,3.805,3.701,1268.381999997422,1844.35,7322.43,8258.269999999553,89
1020,1020.0,919.17,240.0,3.805,3.702,1260.3509999997914,1844.35,7300.48,8234.339999999851,88
1021,1021.0,916.67,239.8235294111073,3.804,3.702,1254.8519999999553,1844.35,7328.89,8260.27999999933,87
1022,1022.0,914.09,237.746000001207,3.803,3.702,1245.820000000298,1844.32,7271.46,8200.200000001118,86
1023,1023.0,912.48,238.5,3.804,3.703,1241.3899999987334,1808.39,7292.48,8219.609999999404,85
1024,1024.0,913.53,239.25,3.805,3.703,1240.3909999988973,1808.39,7283.44,8211.580000000075,84
1025,1025.0,913.56,238.5,3.806,3.702,1241.375,1808.38,7253.16,8181.410000000149,83
1026,1026.0,913.91,239.25,3.806,3.702,1240.3440000023693,1808.34,7264.09,8192.699999999255,82
1027,1027.0,913.03,237.75,3.806,3.702,1236.890000000596,1808.39,7269.73,8197.450000001118,81
1028,1028.0,912.86,238.5,3.806,3.701,1236.4220000002533,1808.42,7270.08,8197.599999999627,80
1029,1029.0,912.58,238.5,3.805,3.701,1236.28200000152,1808.28,7264.5,8191.75,79
1030,1030.0,910.84,237.75,3.804,3.701,1232.3279999997467,1808.33,7337.31,8262.77999999933,78
1031,1031.0,907.33,236.8235294111073,3.804,3.702,1232.3280000016093,1808.33,7327.08,8249.080000000075,77
1032,1032.0,886.81,224.39050000160933,3.789,3.817,847.3279999997467,1547.0,8322.27,52413.33999999985,76
1033,1033.0,892.47,232.5,3.793,3.959,836.3590000011027,1520.36,8121.01,9038.919999999925,75
1034,1034.0,896.59,232.47058823518455,3.798,3.708,1182.90700000152,1736.41,7460.72,8372.0,74
1035,1035.0,900.75,234.0,3.801,3.706,1200.375,1772.38,7365.53,8280.940000001341,73
1036,1036.0,900.12,232.66666666604578,3.801,3.706,1208.34299999848,1772.34,7303.78,8218.75,72
1037,1037.0,897.31,232.5,3.799,3.704,1205.4059999994934,1772.41,7320.28,8232.309999998659,71
1038,1038.0,897.06,232.0588235296309,3.8,3.705,1196.375,1772.38,7243.59,8155.35000000149,70
1039,1039.0,896.81,232.08333333395422,3.8,3.704,1200.313000002876,1772.31,7254.62,8166.14999999851,69
1040,1040.0,894.78,231.35294117592275,3.8,3.705,1196.3440000005066,1772.34,7212.62,8122.220000000671,68
1041,1041.0,893.62,231.0,3.801,3.706,1192.3440000005066,1772.34,7244.34,8173.220000000671,67
1042,1042.0,892.03,231.75,3.8,3.704,1188.375,1772.38,7270.75,8177.4399999994785,66
1043,1043.0,892.09,230.5588235296309,3.8,3.705,1184.375,1736.38,7266.25,8173.029999999329,65
1044,1044.0,890.81,230.16666666604578,3.799,3.705,1187.406000001356,1772.41,7302.44,8207.940000001341,64
1045,1045.0,889.72,229.5,3.799,3.705,1182.811999997124,1736.31,7252.38,8156.64999999851,63
1046,1046.0,887.25,228.75,3.799,3.704,1182.8440000005066,1736.34,7302.34,8204.280000001192,62
1047,1047.0,883.91,228.1764705888927,3.798,3.707,1176.34299999848,1736.34,7297.5,8196.219999998808,61
1048,1048.0,883.97,228.0,3.799,3.706,1168.3440000023693,1736.34,7247.81,8146.470000000671,60
1049,1049.0,884.84,228.47058823518455,3.799,3.707,1169.343999998644,1736.34,7258.66,8158.279999999329,59
1050,1050.0,885.41,228.25,3.799,3.706,1172.3440000023693,1736.34,7304.0,8204.10000000149,58
1051,1051.0,885.0,228.0,3.798,3.706,1172.311999997124,1736.31,7242.28,8142.059999998659,57
1052,1052.0,885.53,228.75,3.798,3.705,1172.3440000023693,1736.34,7255.16,8155.339999999851,56
1053,1053.0,884.31,228.08823529444635,3.796,3.705,1172.313000002876,1736.31,7279.59,8178.63000000082,55
1054,1054.0,882.59,226.5,3.795,3.705,1168.313000002876,1736.31,7264.72,8162.029999999329,54
1055,1055.0,877.69,224.75,3.795,3.706,1164.375,1736.38,7235.0,8127.5,53
1056,1056.0,868.59,222.394736841321,3.794,3.706,1155.8440000023693,1700.34,7232.5,8115.660000000149,52
1057,1057.0,857.66,211.81999999843538,3.782,3.823,749.4059999976307,1428.0,8208.84,52273.08999999985,51
1058,1058.0,861.84,220.3508771918714,3.787,3.965,759.843999998644,1412.34,8119.31,9006.5,50
1059,1059.0,864.31,220.0,3.791,3.712,1108.3440000023693,1664.34,7480.75,8359.690000001341,49
1060,1060.0,865.25,221.33333333209157,3.793,3.711,1120.313000002876,1664.31,7280.75,8160.75,48
